latitude,longitude,dist_km,waypoint
44.6484766666667,-124.728386666667,0,CO01
44.6370395993384,-124.790876720423,5.11798058811309,
44.6255684705753,-124.853342108627,5.11797029187104,
44.6140633074706,-124.915782777639,5.11795996510679,
44.6025241371715,-124.97819867403,5.11794960785461,
44.5909509868781,-125.040589744588,5.11793922013724,
44.5793438838431,-125.102955936311,5.11792880198212,
44.5677028553722,-125.165297196415,5.11791835341689,
44.5560279288233,-125.227613472328,5.11790787446804,
44.5443191316062,-125.289904711695,5.11789736516427,
44.5325764911827,-125.352170862373,5.11788682552945,
44.520800035066,-125.414411872434,5.11787625559424,
44.5089897908206,-125.476627690165,5.1178656553876,
44.4971457860619,-125.53881826407,5.11785502493003,
44.4852680484562,-125.600983542864,5.11784436425816,
44.47335660572,-125.663123475479,5.11783367339439,
44.4614114856201,-125.725238011063,5.11782295236315,
44.4494327159732,-125.787327098979,5.11781220120208,
44.4374203246457,-125.849390688802,5.11780141993138,
44.4253743395532,-125.911428730326,5.11779060858002,
44.4132947886605,-125.973441173559,5.11777976717915,
44.4011816999813,-126.035427968725,5.11776889575216,
44.3890351015778,-126.097389066262,5.11775799433271,
44.3768550215604,-126.159324416826,5.11774706294735,
44.3646414880875,-126.221233971285,5.11773610161984,
44.3523945293656,-126.283117680726,5.11772511038619,
44.3401141736482,-126.344975496451,5.11771408927168,
44.3278004492364,-126.406807369975,5.11770303830106,
44.315453384478,-126.468613253034,5.11769195750797,
44.3030730077677,-126.530393097574,5.11768084692213,
44.2906593475464,-126.592146855761,5.11766970656446,
44.2782124323013,-126.653874479975,5.11765853647715,
44.2657322905654,-126.715575922812,5.11764733667413,
44.2532189509173,-126.777251137085,5.11763610719569,
44.2406724419809,-126.838900075821,5.11762484806645,
44.2280927924254,-126.900522692265,5.11761355931467,
44.2154800309646,-126.962118939876,5.11760224097536,
44.2028341863569,-127.02368877233,5.11759089306936,
44.1901552874049,-127.08523214352,5.11757951563493,
44.1774433629553,-127.146749007552,5.11756810869333,
44.1646984418986,-127.208239318751,5.11755667227846,
44.1519205531685,-127.269703031656,5.11754520642429,
44.1391097257422,-127.331140101023,5.11753371115191,
44.1262659886397,-127.392550481822,5.11752218649685,
44.1133893709237,-127.453934129242,5.11751063248697,
44.1004799016994,-127.515290998686,5.11749904915234,
44.0875376101139,-127.576621045772,5.11748743652435,
44.0745625253564,-127.637924226335,5.11747579463512,
44.0615546766576,-127.699200496426,5.11746412350649,
44.0485140932897,-127.760449812312,5.11745242317715,
44.0354408045657,-127.821672130473,5.11744069367478,
44.0223348398397,-127.882867407608,5.11742893502982,
44.0091962285062,-127.944035600629,5.11741714727367,
43.996025,-128.005176666667,5.1174053304336,CO02
43.9775635925059,-127.945465146267,5.21101690760763,
43.9590711096087,-127.885790775738,5.21100000580914,
43.9405475907056,-127.826153570345,5.21098307609063,
43.921993075198,-127.766553545109,5.21096611849414,
43.9034076024909,-127.706990714808,5.21094913306581,
43.8847912119928,-127.647465093981,5.21093211985044,
43.8661439431153,-127.587976696926,5.21091507889764,
43.8474658352731,-127.528525537702,5.21089801024788,
43.8287569278837,-127.469111630129,5.21088091395045,
43.8100172603667,-127.409734987785,5.21086379005344,
43.7912468721442,-127.350395624015,5.21084663859654,
43.7724458026398,-127.291093551923,5.21082945962961,
43.7536140912791,-127.231828784379,5.21081225320039,
43.7347517774888,-127.172601334013,5.21079501935401,
43.7158589006969,-127.113411213223,5.21077775813569,
43.6969355003322,-127.054258434171,5.21076046959232,
43.6779816158239,-126.995143008785,5.21074315377034,
43.6589972866018,-126.936064948757,5.21072581071679,
43.6399825520956,-126.87702426555,5.21070844047951,
43.6209374517348,-126.81802097039,5.2106910431046,
43.6018620249488,-126.759055074275,5.21067361863546,
43.5827563111658,-126.70012658797,5.21065616712248,
43.5636203498134,-126.641235522009,5.21063868861172,
43.5444541803179,-126.582381886696,5.21062118315219,
43.5252578421041,-126.523565692107,5.21060365078762,
43.5060313745953,-126.464786948088,5.21058609156859,
43.4867748172127,-126.406045664257,5.21056850553641,
43.4674882093754,-126.347341850005,5.21055089274567,
43.4481715904998,-126.288675514496,5.21053325324046,
43.428825,-126.230046666667,5.21051558706551,CO03
43.3995531038551,-126.280429372718,5.21797493014026,
43.3702591117673,-126.330763402336,5.21794812751375,
43.3409430676782,-126.381048815703,5.21792130646134,
43.3116050154544,-126.431285673052,5.21789446705147,
43.2822449988877,-126.481474034672,5.21786760936019,
43.2528630616952,-126.531613960901,5.21784073345989,
43.2234592475189,-126.581705512129,5.217813839422,
43.1940335999264,-126.631748748795,5.21778692732277,
43.1645861624103,-126.681743731388,5.21775999722501,
43.1351169783887,-126.731690520446,5.21773304921327,
43.105626091205,-126.781589176552,5.21770608334984,
43.0761135441278,-126.83143976034,5.21767909971582,
43.0465793803515,-126.881242332485,5.21765209837831,
43.0170236429958,-126.930996953709,5.21762507940933,
42.9874463751057,-126.98070368478,5.21759804288772,
42.9578476196521,-127.030362586507,5.21757098887922,
42.9282274195313,-127.079973719742,5.21754391746195,
42.8985858175652,-127.12953714538,5.21751682870628,
42.8689228565015,-127.179052924355,5.21748972268741,
42.8392385790137,-127.228521117643,5.21746259947263,
42.8095330277008,-127.277941786259,5.21743545914414,
42.7798062450878,-127.327314991256,5.2174083017638,
42.7500582736256,-127.376640793725,5.21738112741762,
42.7202891556909,-127.425919254794,5.21735393616754,
42.6904989335863,-127.475150435629,5.21732672808886,
42.6606876495407,-127.52433439743,5.21729950326389,
42.6308553457087,-127.57347120143,5.21727226175399,
42.6010020641712,-127.6225609089,5.21724500364103,
42.5711278469352,-127.671603581141,5.21721772899248,
42.541232735934,-127.720599279489,5.21719043788459,
42.511316773027,-127.769548065309,5.21716313039116,
42.48138,-127.81845,5.21713580658545,CO04
42.467161414675,-127.759719808043,5.08124959473769,
42.4529128602868,-127.701016317639,5.08123694409679,
42.4386343654256,-127.642339559456,5.08122426744197,
42.4243259587082,-127.583689563977,5.08121156481175,
42.4099876687777,-127.525066361498,5.08119883623517,
42.3956195243033,-127.466469982136,5.08118608174881,
42.3812215539802,-127.407900455819,5.08117330137565,
42.3667937865291,-127.349357812293,5.08116049516329,
42.3523362506965,-127.290842081121,5.08114766313159,
42.3378489752538,-127.232353291682,5.08113480531654,
42.3233319889977,-127.173891473171,5.08112192175593,
42.3087853207496,-127.115456654599,5.08110901247757,
42.2942089993557,-127.057048864796,5.08109607751778,
42.2796030536864,-126.998668132407,5.08108311690685,
42.2649675126363,-126.940314485895,5.08107013067803,
42.2503024051241,-126.881987953542,5.08105711886605,
42.2356077600923,-126.823688563445,5.08104408150793,
42.2208836065068,-126.765416343519,5.08103101862814,
42.2061299733568,-126.707171321499,5.08101793026528,
42.1913468896547,-126.648953524937,5.08100481645439,
42.176534384436,-126.590762981203,5.08099167722649,
42.1616924867586,-126.532599717486,5.08097851261446,
42.1468212257031,-126.474463760792,5.08096532265458,
42.1319206303722,-126.416355137948,5.08095210737981,
42.1169907298908,-126.3582738756,5.08093886682042,
42.1020315534057,-126.300220000212,5.08092560101755,
42.0870431300851,-126.242193538068,5.08091230999696,
42.0720254891189,-126.184194515271,5.08089899379829,
42.0569786597182,-126.126222957746,5.08088565245414,
42.0419026711151,-126.068278891235,5.08087228599653,
42.0267975525623,-126.010362341303,5.08085889446395,
42.0116633333333,-125.952473333333,5.08084547788564,CO05
41.9831408822974,-126.000331378931,5.07541502196715,
41.9545985723468,-126.048146551301,5.07538972607961,
41.9260364411385,-126.095918901985,5.07536441549254,
41.8974545262684,-126.143648482562,5.07533909027192,
41.8688528652715,-126.191335344647,5.07531375047425,
41.8402314956218,-126.238979539894,5.07528839617251,
41.8115904547325,-126.286581119991,5.07526302742865,
41.7829297799559,-126.33414013666,5.075237644304,
41.7542495085833,-126.38165664166,5.07521224686657,
41.7255496778455,-126.429130686781,5.07518683518218,
41.6968303249123,-126.476562323849,5.07516140931451,
41.6680914868929,-126.52395160472,5.07513596932384,
41.6393332008357,-126.571298581284,5.07511051528136,
41.6105555037284,-126.618603305462,5.07508504724543,
41.5817584324983,-126.665865829206,5.07505956529271,
41.5529420240119,-126.713086204498,5.0750340694724,
41.5241063150751,-126.760264483349,5.07500855985909,
41.4952513424335,-126.8074007178,5.07498303651631,
41.4663771427721,-126.85449495992,5.0749574995092,
41.4374837527155,-126.901547261808,5.07493194890171,
41.4085712088277,-126.948557675586,5.07490638475584,
41.3796395476126,-126.995526253409,5.07488080714594,
41.3506888055137,-127.042453047452,5.07485521612589,
41.3217190189141,-127.089338109919,5.07482961176898,
41.2927302241368,-127.13618149304,5.07480399414032,
41.2637224574446,-127.182983249068,5.07477836329571,
41.2346957550401,-127.229743430279,5.0747527193128,
41.2056501530656,-127.276462088976,5.07472706224747,
41.1765856876038,-127.32313927748,5.07470139216937,
41.1475023946768,-127.369775048139,5.07467570914485,
41.1184003102471,-127.416369453321,5.07465001323827,
41.0892794702171,-127.462922545415,5.07462430451317,
41.0601399104294,-127.509434376831,5.07459858303428,
41.0309816666667,-127.555905,5.07457284887237,CO06
41.0270727063556,-127.495043902986,5.13668876993507,
41.0231317360592,-127.434190060924,5.13668526473174,
41.0191587640541,-127.373343531081,5.13668173101727,
41.0151537986812,-127.312504370665,5.13667816879965,
41.0111168483459,-127.251672636824,5.1366745780923,
41.0070479215183,-127.190848386643,5.13667095890043,
41.0029470267326,-127.130031677143,5.13666731123321,
40.9988141725873,-127.069222565287,5.13666363510555,
40.9946493677452,-127.008421107971,5.13665993051886,
40.9904526209331,-126.947627362028,5.13665619749274,
40.9862239409419,-126.886841384229,5.13665243602769,
40.9819633366264,-126.826063231279,5.136648646139,
40.9776708169051,-126.765292959819,5.13664482783476,
40.9733463907605,-126.704530626424,5.13664098112426,
40.9689900672386,-126.643776287604,5.13663710602075,
40.9646018554492,-126.583029999803,5.13663320253195,
40.9601817645653,-126.522291819398,5.13662927066549,
40.9557298038236,-126.461561802699,5.13662531043739,
40.9512459825239,-126.400840005949,5.1366213218525,
40.9467303100296,-126.340126485323,5.13661730492708,
40.9421827957667,-126.279421296928,5.1366132596659,
40.9376034492248,-126.218724496802,5.13660918608156,
40.9329922799562,-126.158036140913,5.13660508418667,
40.9283492975761,-126.097356285162,5.13660095398939,
40.9236745117626,-126.036684985377,5.13659679550236,
40.9189679322563,-125.976022297318,5.13659260873504,
40.9142295688607,-125.915368276674,5.1365883937002,
40.9094594314415,-125.854722979061,5.13658415040645,
40.904657529927,-125.794086460025,5.13657987886697,
40.8998238743079,-125.73345877504,5.13657557908983,
40.894958474637,-125.672839979507,5.13657125109144,
40.8900613410293,-125.612230128753,5.13656689487934,
40.8851324836617,-125.551629278034,5.13656251046513,
40.8801719127733,-125.491037482532,5.13655809786003,
40.8751796386649,-125.430454797353,5.13655365707565,
40.8701556716991,-125.36988127753,5.13654918812899,
40.8651000223001,-125.309316978021,5.13654469102234,
40.8600127009538,-125.248761953708,5.13654016577559,
40.8548937182073,-125.188216259399,5.13653561239514,
40.8497430846694,-125.127679949824,5.13653103089461,
40.8445608110099,-125.067153079637,5.13652642128845,
40.8393469079599,-125.006635703416,5.13652178358689,
40.8341013863115,-124.94612787566,5.13651711779793,
40.8288242569178,-124.885629650793,5.1365124239404,
40.8235155306928,-124.825141083158,5.13650770202404,
40.8181752186111,-124.76466222702,5.13650295206121,
40.8128033317082,-124.704193136568,5.13649817406166,
40.8073998810799,-124.643733865909,5.13649336804161,
40.8019648778827,-124.58328446907,5.13648853401247,
40.7964983333333,-124.522845,5.13648367198772,RECV
